;PC Software:StarLab Version 3.93 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:09/06/2026 at 14:30:23
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:10:00
;Log Settings:Sample:of period: 00:00:01
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A-P-V1 (s/n:619511)  VG2.54 (s/n:660405)

;Channel A:Details
;Name:3A-P-V1
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:>800
;Settings:Range:3.00mW

;Channel A:Statistics
;Min:3.067mW             
;Max:3.164mW             
;Average:3.116mW             
;Std.Dev.:20.03uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 09/06/2026 at 14:30:23
  Timestamp   	  Channel A  	
       524.032	  3.131e-03 	
       525.023	  3.129e-03 	
       526.048	  3.124e-03 	
       527.040	  3.111e-03 	
       528.032	  3.111e-03 	
       529.023	  3.119e-03 	
       530.048	  3.121e-03 	
       531.039	  3.120e-03 	
       532.032	  3.116e-03 	
       533.024	  3.115e-03 	
       534.048	  3.114e-03 	
       535.039	  3.114e-03 	
       536.032	  3.113e-03 	
       537.024	  3.109e-03 	
       538.016	  3.108e-03 	
       539.039	  3.105e-03 	
       540.031	  3.100e-03 	
       541.024	  3.097e-03 	
       542.015	  3.096e-03 	
       543.039	  3.096e-03 	
       544.031	  3.097e-03 	
       545.023	  3.098e-03 	
       546.015	  3.098e-03 	
       547.040	  3.106e-03 	
       548.032	  3.109e-03 	
       549.024	  3.111e-03 	
       550.016	  3.114e-03 	
       551.039	  3.118e-03 	
       552.032	  3.118e-03 	
       553.024	  3.115e-03 	
       554.016	  3.113e-03 	
       555.039	  3.109e-03 	
       556.032	  3.109e-03 	
       557.023	  3.112e-03 	
       558.016	  3.112e-03 	
       559.040	  3.112e-03 	
       560.031	  3.113e-03 	
       561.024	  3.114e-03 	
       562.015	  3.114e-03 	
       563.040	  3.115e-03 	
       564.031	  3.116e-03 	
       565.023	  3.117e-03 	
       566.015	  3.118e-03 	
       567.039	  3.119e-03 	
       568.032	  3.119e-03 	
       569.024	  3.120e-03 	
       570.015	  3.120e-03 	
       571.039	  3.121e-03 	
       572.031	  3.122e-03 	
       573.023	  3.122e-03 	
       574.016	  3.123e-03 	
       575.008	  3.126e-03 	
       576.032	  3.130e-03 	
       577.023	  3.133e-03 	
       578.016	  3.137e-03 	
       579.007	  3.142e-03 	
       580.031	  3.143e-03 	
       581.024	  3.143e-03 	
       582.016	  3.143e-03 	
       583.008	  3.145e-03 	
       584.032	  3.143e-03 	
       585.024	  3.146e-03 	
       586.016	  3.147e-03 	
       587.008	  3.147e-03 	
       588.031	  3.141e-03 	
       589.024	  3.138e-03 	
       590.015	  3.137e-03 	
       591.008	  3.137e-03 	
       592.032	  3.138e-03 	
       593.024	  3.140e-03 	
       594.016	  3.140e-03 	
       595.008	  3.136e-03 	
       596.032	  3.128e-03 	
       597.023	  3.126e-03 	
       598.016	  3.133e-03 	
       599.008	  3.136e-03 	
