;PC Software:StarLab Version 3.93 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:05/05/2026 at 16:42:07
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:10:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A-P-V1 (s/n:619511)  VG2.54 (s/n:798746)

;Channel A:Details
;Name:3A-P-V1
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:>800
;Settings:Range:3.00mW

;Channel A:Statistics
;Min:2.533mW             
;Max:2.666mW             
;Average:2.614mW             
;Std.Dev.:29.85uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 05/05/2026 at 16:42:08
  Timestamp   	  Channel A  	
        38.880	  2.563e-03 	
        38.945	  2.562e-03 	
        39.008	  2.561e-03 	
        39.072	  2.560e-03 	
        39.136	  2.559e-03 	
        39.200	  2.558e-03 	
        39.264	  2.558e-03 	
        39.329	  2.557e-03 	
        39.392	  2.556e-03 	
        39.456	  2.556e-03 	
        39.520	  2.556e-03 	
        39.616	  2.556e-03 	
        39.680	  2.556e-03 	
        39.744	  2.556e-03 	
        39.808	  2.557e-03 	
        39.872	  2.557e-03 	
        39.936	  2.558e-03 	
        40.000	  2.559e-03 	
        40.064	  2.560e-03 	
        40.128	  2.560e-03 	
        40.192	  2.561e-03 	
        40.256	  2.562e-03 	
        40.320	  2.563e-03 	
        40.416	  2.564e-03 	
        40.480	  2.564e-03 	
        40.544	  2.565e-03 	
        40.608	  2.565e-03 	
        40.672	  2.566e-03 	
        40.736	  2.566e-03 	
        40.800	  2.566e-03 	
        40.864	  2.566e-03 	
        40.928	  2.566e-03 	
        40.993	  2.566e-03 	
        41.056	  2.566e-03 	
        41.120	  2.566e-03 	
        41.216	  2.566e-03 	
        41.281	  2.566e-03 	
        41.344	  2.565e-03 	
        41.409	  2.565e-03 	
        41.472	  2.565e-03 	
        41.536	  2.564e-03 	
        41.600	  2.564e-03 	
        41.664	  2.564e-03 	
        41.728	  2.564e-03 	
        41.792	  2.563e-03 	
        41.856	  2.563e-03 	
        41.920	  2.563e-03 	
        42.016	  2.563e-03 	
        42.081	  2.564e-03 	
        42.144	  2.564e-03 	
        42.208	  2.564e-03 	
        42.273	  2.564e-03 	
        42.336	  2.565e-03 	
        42.401	  2.565e-03 	
        42.465	  2.566e-03 	
        42.528	  2.566e-03 	
        42.592	  2.567e-03 	
        42.656	  2.567e-03 	
        42.720	  2.568e-03 	
        42.817	  2.568e-03 	
        42.881	  2.569e-03 	
        42.944	  2.569e-03 	
        43.008	  2.570e-03 	
        43.072	  2.570e-03 	
        43.137	  2.570e-03 	
        43.201	  2.571e-03 	
        43.264	  2.570e-03 	
        43.329	  2.570e-03 	
        43.393	  2.570e-03 	
        43.456	  2.569e-03 	
        43.520	  2.569e-03 	
        43.616	  2.568e-03 	
        43.680	  2.567e-03 	
        43.744	  2.566e-03 	
        43.808	  2.565e-03 	
        43.872	  2.564e-03 	
        43.936	  2.563e-03 	
        44.000	  2.562e-03 	
        44.064	  2.561e-03 	
        44.128	  2.561e-03 	
        44.192	  2.560e-03 	
        44.257	  2.559e-03 	
        44.321	  2.559e-03 	
        44.416	  2.559e-03 	
        44.481	  2.558e-03 	
        44.545	  2.558e-03 	
        44.608	  2.559e-03 	
        44.673	  2.559e-03 	
        44.736	  2.559e-03 	
        44.800	  2.560e-03 	
        44.865	  2.560e-03 	
        44.928	  2.561e-03 	
        44.993	  2.562e-03 	
        45.056	  2.562e-03 	
        45.120	  2.563e-03 	
        45.216	  2.564e-03 	
        45.280	  2.565e-03 	
        45.345	  2.566e-03 	
        45.408	  2.567e-03 	
        45.472	  2.568e-03 	
        45.536	  2.568e-03 	
        45.600	  2.569e-03 	
        45.664	  2.570e-03 	
        45.728	  2.570e-03 	
        45.792	  2.570e-03 	
        45.857	  2.571e-03 	
        45.920	  2.571e-03 	
        45.984	  2.571e-03 	
        46.080	  2.571e-03 	
        46.144	  2.570e-03 	
        46.209	  2.570e-03 	
        46.272	  2.570e-03 	
        46.336	  2.569e-03 	
        46.401	  2.569e-03 	
        46.464	  2.568e-03 	
        46.528	  2.568e-03 	
        46.592	  2.567e-03 	
        46.656	  2.567e-03 	
        46.720	  2.566e-03 	
        46.817	  2.566e-03 	
        46.880	  2.566e-03 	
        46.944	  2.566e-03 	
        47.008	  2.566e-03 	
