;PC Software:StarLab Version 3.93 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:09/06/2026 at 12:04:19
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:10:00
;Log Settings:Sample:of period: 00:00:01
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A-P-V1 (s/n:619511)  VG2.54 (s/n:660405)

;Channel A:Details
;Name:3A-P-V1
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:>800
;Settings:Range:3.00mW

;Channel A:Statistics
;Min:1.253mW             
;Max:1.391mW             
;Average:1.313mW             
;Std.Dev.:24.75uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 09/06/2026 at 12:04:19
  Timestamp   	  Channel A  	
       426.016	  1.291e-03 	
       427.007	  1.290e-03 	
       428.000	  1.288e-03 	
       429.023	  1.288e-03 	
       430.016	  1.288e-03 	
       431.008	  1.289e-03 	
       432.095	  1.291e-03 	
       433.023	  1.294e-03 	
       434.016	  1.294e-03 	
       435.008	  1.292e-03 	
       436.096	  1.292e-03 	
       437.024	  1.293e-03 	
       438.015	  1.292e-03 	
       439.008	  1.292e-03 	
       440.000	  1.292e-03 	
       441.024	  1.291e-03 	
       442.015	  1.292e-03 	
       443.008	  1.293e-03 	
       444.064	  1.297e-03 	
       445.024	  1.300e-03 	
       446.015	  1.298e-03 	
       447.008	  1.297e-03 	
       448.063	  1.295e-03 	
       449.024	  1.294e-03 	
       450.016	  1.294e-03 	
       451.008	  1.302e-03 	
       452.000	  1.310e-03 	
       453.023	  1.311e-03 	
       454.016	  1.307e-03 	
       455.008	  1.305e-03 	
       456.000	  1.304e-03 	
       457.024	  1.304e-03 	
       458.015	  1.304e-03 	
       459.008	  1.304e-03 	
       460.063	  1.305e-03 	
       461.024	  1.304e-03 	
       462.016	  1.307e-03 	
       463.007	  1.315e-03 	
       464.000	  1.324e-03 	
       465.024	  1.327e-03 	
       466.016	  1.319e-03 	
       467.008	  1.305e-03 	
       468.000	  1.297e-03 	
       469.088	  1.289e-03 	
       470.016	  1.277e-03 	
       471.007	  1.270e-03 	
       472.000	  1.271e-03 	
       473.088	  1.280e-03 	
       474.015	  1.287e-03 	
       475.008	  1.283e-03 	
       476.000	  1.275e-03 	
       477.087	  1.271e-03 	
       478.016	  1.271e-03 	
       479.008	  1.270e-03 	
       480.000	  1.269e-03 	
       481.056	  1.268e-03 	
       482.015	  1.267e-03 	
       483.008	  1.269e-03 	
       484.000	  1.275e-03 	
       485.055	  1.279e-03 	
       486.016	  1.279e-03 	
       487.008	  1.281e-03 	
       488.000	  1.282e-03 	
       489.056	  1.286e-03 	
       490.015	  1.285e-03 	
       491.007	  1.283e-03 	
       492.000	  1.284e-03 	
       493.056	  1.291e-03 	
       494.015	  1.295e-03 	
       495.008	  1.297e-03 	
       496.064	  1.300e-03 	
       497.056	  1.302e-03 	
       498.016	  1.305e-03 	
       499.008	  1.308e-03 	
       500.000	  1.314e-03 	
       501.056	  1.320e-03 	
       502.015	  1.323e-03 	
       503.008	  1.325e-03 	
       504.000	  1.328e-03 	
       505.056	  1.322e-03 	
       506.079	  1.307e-03 	
       507.007	  1.297e-03 	
       508.063	  1.296e-03 	
       509.056	  1.294e-03 	
       510.080	  1.297e-03 	
       511.008	  1.300e-03 	
       512.064	  1.300e-03 	
       513.055	  1.301e-03 	
       514.079	  1.302e-03 	
       515.007	  1.303e-03 	
       516.064	  1.305e-03 	
       517.056	  1.306e-03 	
       518.047	  1.307e-03 	
       519.008	  1.307e-03 	
       520.063	  1.308e-03 	
       521.056	  1.308e-03 	
       522.047	  1.309e-03 	
       523.008	  1.309e-03 	
       524.063	  1.309e-03 	
       525.056	  1.309e-03 	
       526.048	  1.309e-03 	
       527.008	  1.309e-03 	
       528.000	  1.309e-03 	
       529.056	  1.308e-03 	
       530.048	  1.307e-03 	
       531.007	  1.307e-03 	
       532.000	  1.306e-03 	
       533.056	  1.306e-03 	
       534.048	  1.305e-03 	
       535.008	  1.304e-03 	
       536.000	  1.303e-03 	
       537.056	  1.301e-03 	
       538.047	  1.300e-03 	
       539.008	  1.299e-03 	
       540.063	  1.298e-03 	
       541.056	  1.296e-03 	
       542.047	  1.295e-03 	
       543.008	  1.294e-03 	
       544.000	  1.293e-03 	
       545.056	  1.291e-03 	
       546.047	  1.289e-03 	
       547.071	  1.286e-03 	
       548.000	  1.285e-03 	
       549.056	  1.282e-03 	
       550.048	  1.279e-03 	
       551.072	  1.276e-03 	
       552.063	  1.274e-03 	
       553.056	  1.271e-03 	
       554.048	  1.269e-03 	
       555.072	  1.267e-03 	
       556.063	  1.263e-03 	
       557.056	  1.261e-03 	
       558.047	  1.260e-03 	
       559.040	  1.260e-03 	
       560.000	  1.260e-03 	
       561.055	  1.261e-03 	
       562.048	  1.263e-03 	
       563.040	  1.266e-03 	
       564.063	  1.270e-03 	
       565.056	  1.280e-03 	
       566.047	  1.290e-03 	
       567.040	  1.293e-03 	
       568.063	  1.286e-03 	
       569.056	  1.277e-03 	
       570.048	  1.277e-03 	
       571.040	  1.279e-03 	
       572.063	  1.286e-03 	
       573.056	  1.293e-03 	
       574.048	  1.303e-03 	
       575.039	  1.310e-03 	
       576.000	  1.313e-03 	
       577.056	  1.319e-03 	
       578.047	  1.320e-03 	
       579.039	  1.321e-03 	
       580.063	  1.322e-03 	
       581.056	  1.327e-03 	
       582.047	  1.329e-03 	
       583.040	  1.327e-03 	
       584.000	  1.323e-03 	
       585.055	  1.314e-03 	
       586.047	  1.308e-03 	
       587.040	  1.312e-03 	
       588.064	  1.316e-03 	
       589.056	  1.318e-03 	
       590.048	  1.319e-03 	
       591.039	  1.321e-03 	
       592.064	  1.326e-03 	
       593.055	  1.328e-03 	
       594.047	  1.327e-03 	
       595.040	  1.324e-03 	
       596.063	  1.325e-03 	
       597.056	  1.320e-03 	
       598.047	  1.302e-03 	
       599.039	  1.297e-03 	
