Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
Power Meter SN,P0022241
Sensor,S401C
Sensor SN,1911562
Sensor Type,Thermopile
Wavelength,1030 nm
Range,Auto

Start of Measurement,5/27/2026 17:41:32
Elapsed Time,00:00:19:989
Samples,3497

--Statistics--
Minimum [W],0.00085005
Maximum [W],0.00086843
Mean [W],0.00086007
Standard Deviation [W],3.6785E-06
Ratio,1.022 : 1

--Graph Data--
Time (ms),Power (W)
4120.983,0.00085814
4124.365,0.0008601
4127.433,0.00085814
4130.443,0.00085912
4133.941,0.00085986
4137.012,0.00085839
4140.246,0.00085863
4169.697,0.00085888
4172.818,0.00085961
4175.662,0.00086108
4178.674,0.00085814
4181.808,0.00086108
4185.011,0.0008601
4187.909,0.00085839
4193.985,0.00085961
4197.256,0.00085986
4200.311,0.00085888
4203.195,0.00085839
4206.231,0.00085888
4209.229,0.00085937
4212.329,0.0008601
4215.320,0.00085888
4218.321,0.00085912
4221.432,0.00085888
4224.331,0.00085912
4227.319,0.00085986
4230.682,0.00085814
4233.656,0.00085986
4236.563,0.00085863
4239.913,0.00085839
4270.044,0.00085937
4273.322,0.00085986
4276.326,0.00086035
4279.319,0.00085961
4282.398,0.00085937
4285.317,0.00086059
4288.322,0.00085912
4320.458,0.00085888
4324.385,0.00086084
4327.323,0.00085961
4330.407,0.00086133
4333.262,0.00086035
4336.328,0.00086084
4339.256,0.00086157
4368.759,0.00086084
4372.681,0.0008601
4375.559,0.00086133
4378.629,0.00086059
4381.686,0.00086231
4384.702,0.00086084
4387.652,0.00085863
4417.131,0.00086329
4420.508,0.00086231
4423.662,0.00086108
4426.707,0.00085986
4429.674,0.00086133
4433.311,0.00085863
4436.238,0.00086133
4439.329,0.00085912
4468.830,0.00085741
4472.134,0.00086084
4474.955,0.00086108
4477.957,0.00086035
4480.995,0.00086035
4483.958,0.0008601
4486.955,0.00086133
4490.217,0.00085937
4496.969,0.00085937
4500.357,0.00085863
4503.329,0.00086157
4506.333,0.00086035
4509.434,0.00085912
4512.587,0.00086084
4515.602,0.00085961
4518.606,0.00086059
4521.658,0.0008601
4524.579,0.0008579
4527.599,0.00086059
4530.682,0.00086133
4533.605,0.00086108
4536.601,0.00086084
4539.927,0.00086084
4569.977,0.00086157
4573.378,0.00085937
4576.324,0.00086059
4579.328,0.0008601
4582.443,0.0008601
4585.327,0.00086035
4588.330,0.00086133
4618.063,0.00085986
4622.101,0.00086133
4625.064,0.00086035
4628.012,0.00086059
4631.128,0.00085912
4634.230,0.00085888
4637.232,0.00086182
4666.855,0.00086108
4670.264,0.00085839
4673.948,0.00086084
4676.931,0.00086035
4680.162,0.00085986
4683.017,0.00086157
4686.014,0.00085986
4688.945,0.00086133
4720.882,0.00085937
4724.491,0.00085986
4727.671,0.00086329
4731.350,0.00086084
4734.265,0.00086059
4737.294,0.00086035
4766.728,0.00086206
4770.083,0.00086133
4773.299,0.00086108
4776.900,0.00086035
4780.394,0.00086059
4783.328,0.00086108
4786.318,0.00086182
4789.320,0.00086108
4793.299,0.0008601
4796.674,0.00085888
4799.631,0.0008601
4802.631,0.00086133
4805.638,0.0008601
4808.666,0.00086084
4811.791,0.00085814
4814.915,0.00086059
4817.913,0.00085937
4820.929,0.00085839
4823.914,0.00085912
4827.130,0.00085961
4830.215,0.00085912
4833.329,0.00085863
4836.309,0.00085912
4839.247,0.00085888
4869.006,0.00085863
4872.718,0.00085912
4875.620,0.00085888
4878.664,0.00085863
4881.775,0.00085986
4884.662,0.00086108
4887.666,0.00085814
4919.776,0.00085912
4923.102,0.00086035
4926.797,0.00085618
4930.299,0.00085863
4933.360,0.00085839
