Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
Power Meter SN,P0022241
Sensor,S401C
Sensor SN,1911562
Sensor Type,Thermopile
Wavelength,1030 nm
Range,Auto

Start of Measurement,5/27/2026 17:40:57
Elapsed Time,00:00:19:980
Samples,3454

--Statistics--
Minimum [W],0.0008454
Maximum [W],0.00086819
Mean [W],0.00085666
Standard Deviation [W],3.458E-06
Ratio,1.027 : 1

--Graph Data--
Time (ms),Power (W)
13967.901,0.00085422
13971.058,0.00085373
13974.056,0.00085373
13977.066,0.0008552
13980.054,0.00085275
14009.059,0.00085422
14012.465,0.00085373
14015.359,0.00085398
14018.412,0.0008552
14022.144,0.00085618
14025.060,0.00085594
14028.312,0.00085545
14057.274,0.00085594
14061.027,0.00085545
14064.063,0.00085643
14067.098,0.00085594
14070.073,0.00085569
14073.160,0.00085422
14076.067,0.00085618
14079.060,0.00085594
14085.462,0.00085422
14088.914,0.00085471
14092.066,0.00085471
14095.129,0.0008552
14098.064,0.0008552
14101.207,0.00085618
14104.061,0.00085594
14107.067,0.00085643
14110.059,0.0008552
14113.195,0.0008552
14116.059,0.00085447
14119.062,0.00085496
14122.219,0.00085471
14125.056,0.00085594
14128.063,0.00085594
14157.395,0.00085667
14161.059,0.00085643
14164.441,0.00085643
14167.685,0.00085618
14171.015,0.0008579
14174.063,0.00085299
14177.065,0.00085667
14180.060,0.00085692
14209.349,0.00085692
14213.894,0.00085594
14216.681,0.00085692
14219.758,0.00085545
14222.831,0.00085741
14225.746,0.00085888
14228.839,0.00085594
14258.008,0.0008552
14261.094,0.00085545
14264.516,0.00085569
14268.343,0.0008552
14271.464,0.00085692
14274.455,0.00085594
14277.410,0.00085667
14280.551,0.00085667
14312.057,0.00085496
14315.624,0.00085863
14318.593,0.0008579
14322.232,0.00085618
14324.929,0.00085839
14328.025,0.00085741
14357.069,0.00085643
14360.393,0.00085692
14363.734,0.00085839
14366.739,0.0008579
14369.748,0.00085765
14372.850,0.00085741
14375.733,0.00085741
14378.741,0.00085716
14383.449,0.0008579
14386.749,0.00085667
14389.643,0.00085765
14392.687,0.00085618
14395.650,0.00085863
14398.645,0.0008579
14401.685,0.00085937
14404.750,0.00085716
14407.786,0.00085765
14410.988,0.00085961
14413.967,0.00085569
14417.021,0.00085839
14419.985,0.00085692
14423.003,0.00085741
14426.002,0.00085814
14429.079,0.00085667
14458.880,0.00085814
14462.434,0.00085888
14465.509,0.00085912
14468.555,0.00085765
14471.851,0.00085667
14474.739,0.00085888
14477.854,0.0008579
14510.013,0.00085839
14514.247,0.00085741
14517.410,0.00085716
14520.411,0.00085692
14523.412,0.00085888
14526.406,0.00085765
14529.409,0.00085814
14558.921,0.00085888
14563.162,0.00085765
14566.056,0.00086108
14568.933,0.00085839
14571.978,0.00085912
14575.061,0.0008579
14578.127,0.00086059
14607.624,0.00085888
14610.987,0.00085961
14614.063,0.00085839
14616.946,0.00085839
14620.056,0.00085765
14623.710,0.00085667
14626.666,0.00086059
14629.904,0.00085888
14659.734,0.0008579
14662.954,0.00085765
14665.979,0.00085888
14668.998,0.00085839
14672.140,0.00085863
14675.053,0.00085814
14677.972,0.0008579
14684.004,0.00085986
14687.620,0.00085839
14690.974,0.00085692
14693.970,0.00085667
14697.000,0.00085839
14699.945,0.00085912
14702.970,0.00086035
14706.002,0.00085765
14708.973,0.00085765
14711.930,0.00085741
14714.971,0.00085814
14717.930,0.00085863
14720.930,0.00085814
14723.979,0.00085839
14726.968,0.00085814
14729.976,0.00085716
14759.785,0.0008579
14763.760,0.00085839
14766.729,0.00085986
14770.024,0.00086084
14773.065,0.00086035
14775.996,0.00085863
14778.999,0.0008579
14808.750,0.0008601
14812.650,0.00085912
14815.719,0.00085912
14818.732,0.00085888
14821.826,0.00085961
14824.743,0.00085863
14827.723,0.00085888
14830.985,0.00085888
14860.494,0.0008579
14864.373,0.00085569
14867.383,0.0008579
14870.679,0.0008579
14873.730,0.00085814
14876.731,0.00085961
14880.040,0.00085863
14912.065,0.00085814
14915.550,0.0008579
14918.561,0.00085692
14922.668,0.0008579
14925.755,0.00085692
14928.678,0.0008579
14958.209,0.00085814
14961.519,0.00085937
14964.683,0.00085765
14967.683,0.00085667
14970.897,0.00085741
14974.088,0.00085814
14976.982,0.00085643
14980.052,0.00085667
14984.073,0.0008579
14987.390,0.00085765
14990.306,0.00085643
14993.297,0.00085839
14996.391,0.00085863
14999.381,0.00085888
15002.384,0.00085839
15005.301,0.00085667
15008.392,0.00085618
15011.491,0.0008579
15014.389,0.00085839
15017.300,0.00085741
15020.387,0.00085716
15024.262,0.00085814
15027.384,0.00085741
15030.385,0.00085594
15060.554,0.00085839
15064.037,0.00085741
15067.057,0.00085814
15070.033,0.00085692
15073.177,0.00085716
15076.396,0.00085692
15079.668,0.00085618
15112.235,0.0008579
15115.873,0.00085692
15118.945,0.0008579
15122.087,0.00085716
15125.061,0.00085716
15128.053,0.00085961
15157.554,0.0008579
15160.911,0.00085839
15164.323,0.00085765
15167.639,0.00085937
15170.973,0.00085863
15174.059,0.00085716
15176.971,0.0008579
15180.025,0.00085765
15209.481,0.00085741
15212.874,0.00085741
15215.717,0.00085986
15218.721,0.00085814
15222.372,0.00085961
15225.306,0.00085937
15228.432,0.00085863
15257.824,0.00086084
15261.216,0.00085716
15264.255,0.00085863
15267.253,0.0008579
15270.513,0.0008579
15274.199,0.00085765
15277.409,0.00085912
15280.278,0.00085839
15287.071,0.00085888
15290.023,0.00085814
15293.185,0.00085692
15295.973,0.00085814
15299.119,0.00085741
15302.418,0.00085643
15305.294,0.00085814
15308.330,0.00085594
15311.410,0.00085618
15314.332,0.00085716
15317.310,0.00085716
15320.319,0.00085765
15323.282,0.00085839
15326.299,0.00085863
15329.294,0.00085716
15359.098,0.0008579
15362.849,0.00085667
15366.186,0.00085741
15369.511,0.00085667
15372.646,0.00085618
15375.765,0.00085643
15378.760,0.00085765
15409.131,0.00085545
15412.853,0.00085594
15415.724,0.00085692
15418.720,0.00085765
15421.828,0.00085692
15424.734,0.00085667
15427.718,0.00085471
15430.979,0.00085765
15460.531,0.00085643
15464.160,0.00085716
15467.597,0.00085765
15470.925,0.00085716
15474.019,0.00085765
15477.026,0.0008579
15480.006,0.00085692
15511.871,0.00085594
15515.541,0.00085716
15518.734,0.0008552
15522.461,0.00085667
15525.382,0.00085692
15528.344,0.00085716
15557.769,0.00085643
15561.212,0.0008579
15564.381,0.00085716
15567.385,0.00085667
15570.387,0.00085545
15573.383,0.00085569
15576.280,0.00085643
15579.379,0.00085765
15583.330,0.00085594
15586.750,0.00085643
15590.118,0.0008579
15593.379,0.00085692
15596.382,0.00085667
15599.380,0.00085471
15602.401,0.00085618
15605.391,0.00085692
15608.348,0.00085643
15611.462,0.00085667
15614.384,0.00085545
15617.385,0.00085594
15620.387,0.00085643
15623.269,0.00085594
15626.307,0.00085545
15629.387,0.00085594
15659.164,0.00085618
15662.851,0.0008579
15665.931,0.00085716
15669.028,0.00085741
15672.054,0.00085667
15675.120,0.00085496
15678.034,0.00085667
15710.068,0.00085643
15713.767,0.00085839
15716.903,0.00085643
15720.107,0.00085569
15723.381,0.00085594
15726.391,0.00085716
15729.391,0.00085765
15758.808,0.0008579
15762.657,0.00085643
15765.723,0.00085594
15768.963,0.00085618
15772.100,0.00085545
15775.081,0.00085422
15778.055,0.00085496
15807.546,0.00085618
15811.070,0.00085692
15814.078,0.00085594
15817.061,0.00085496
15820.058,0.00085447
15823.795,0.0008552
15827.383,0.00085496
15830.579,0.00085643
15860.256,0.00085471
15863.917,0.00085594
15866.988,0.00085496
15870.241,0.00085765
15873.398,0.00085667
15876.294,0.00085692
15879.343,0.00085667
15885.828,0.00085545
15888.984,0.00085471
15892.115,0.00085545
15894.996,0.00085741
15898.028,0.00085643
15901.050,0.00085594
15904.137,0.00085667
15907.029,0.00085496
15910.002,0.00085594
15913.117,0.00085447
15916.031,0.00085618
15919.034,0.00085643
15922.062,0.00085569
15924.945,0.00085618
15927.953,0.00085496
15957.781,0.00085765
15961.666,0.00085569
15964.734,0.00085569
15967.836,0.0008552
15971.159,0.00085741
15974.045,0.00085618
15977.082,0.00085594
15980.038,0.00085447
16010.098,0.00085447
16013.660,0.00085471
16016.857,0.00085545
16019.920,0.00085471
16023.014,0.00085569
16025.914,0.00085447
16028.931,0.0008552
16058.556,0.00085496
16062.465,0.00085692
16065.434,0.00085496
16068.378,0.00085618
16071.342,0.00085545
16074.405,0.00085741
16077.414,0.00085496
16080.723,0.0008552
16112.588,0.00085422
16115.716,0.00085398
16118.729,0.0008552
16122.459,0.00085692
16125.388,0.00085667
16128.326,0.0008552
16157.769,0.00085618
16161.127,0.00085471
16164.030,0.0008552
16167.030,0.00085398
16170.030,0.00085545
16173.380,0.00085741
16176.307,0.00085496
16179.383,0.00085422
16183.350,0.00085594
16186.696,0.0008552
16189.642,0.00085618
16192.630,0.00085545
16195.643,0.00085545
16198.635,0.0008552
16201.628,0.00085667
16204.664,0.00085594
16207.665,0.00085545
16210.953,0.00085618
16213.969,0.00085594
16216.956,0.00085618
16219.945,0.00085569
16222.985,0.00085814
16225.943,0.00085716
16228.946,0.00085741
16258.767,0.00085863
16262.594,0.00085667
16265.656,0.00085741
16268.950,0.00085643
16272.067,0.00085716
16275.034,0.00085667
16278.042,0.00085569
16310.147,0.00085692
16314.066,0.00085618
16317.071,0.00085765
16320.052,0.00085692
16323.286,0.00085667
16326.277,0.00085643
16329.307,0.00085716
16358.865,0.0008552
16363.145,0.00085692
16366.179,0.0008579
16368.988,0.00085692
16372.515,0.00085643
16375.298,0.00085741
16378.258,0.00085667
16408.455,0.00085765
16411.805,0.00085692
16414.744,0.00085667
16417.613,0.00085839
16420.867,0.00085961
16424.255,0.00085814
16427.321,0.00085937
16430.386,0.00085814
16460.196,0.00086035
16463.479,0.00085863
16466.353,0.00085888
16469.352,0.00085986
16472.454,0.0008579
16475.375,0.00085912
16478.380,0.00085937
16484.626,0.00085863
16488.356,0.00085912
16491.449,0.00085888
16494.471,0.00085961
16497.358,0.00085839
16500.654,0.00085961
16503.730,0.00085961
16507.083,0.00085839
16510.083,0.00085741
16513.391,0.00086231
16516.388,0.00086035
16519.360,0.00086084
16522.461,0.00085961
16525.372,0.00085839
16528.362,0.00085937
16558.034,0.00085986
16561.825,0.00086035
16564.701,0.00085961
16567.733,0.00085937
16570.961,0.00085937
16574.062,0.0008601
16577.010,0.00085888
16580.040,0.00085961
16609.689,0.0008579
16613.411,0.00085863
16616.363,0.00085888
16619.362,0.00085961
16622.472,0.00086059
16625.389,0.00085888
16628.640,0.0008601
16658.126,0.0008601
16661.571,0.00085961
16665.736,0.00086059
16668.879,0.00086035
16671.975,0.0008601
16675.039,0.00085986
16677.937,0.0008601
16709.696,0.00085937
16713.321,0.0008601
16716.362,0.00085937
16719.364,0.00086035
16723.085,0.00086059
16726.031,0.00086035
16729.037,0.00086133
16758.568,0.00086059
16761.888,0.00086133
16764.928,0.00085986
16768.017,0.00085912
16771.097,0.00086182
16774.179,0.00086133
16776.923,0.00085937
16780.069,0.00085937
16784.653,0.00085863
16787.732,0.00085912
16791.016,0.00085912
16794.012,0.00085888
16797.045,0.00086108
16800.021,0.00086035
16803.093,0.00085961
16806.026,0.00086035
16808.925,0.00085961
16812.035,0.0008601
16814.994,0.00085716
16818.043,0.00085961
16821.151,0.00086035
16824.025,0.00086035
16826.972,0.00085765
16830.047,0.00085863
16859.784,0.00085888
16862.968,0.00085814
16866.558,0.00085839
16869.642,0.00085986
16872.885,0.0008579
16875.948,0.00086035
16878.951,0.00086084
16911.030,0.00085888
16914.663,0.00086035
16917.739,0.00086157
16921.044,0.00085888
16924.018,0.00086157
16926.948,0.00086084
16929.977,0.00086108
16960.096,0.00086182
16963.710,0.00086182
16966.698,0.00086304
16969.756,0.00086231
16972.846,0.00085888
16975.961,0.00086035
16979.016,0.00086133
17008.602,0.00086182
17011.841,0.00086133
17014.756,0.00086133
17017.615,0.00086059
17020.827,0.00085937
17024.252,0.00085961
17027.245,0.00086108
17030.298,0.00085986
17059.878,0.00086035
17063.139,0.00085888
17066.009,0.0008601
17069.003,0.0008601
17072.426,0.00086157
17075.355,0.00086133
17078.362,0.00085888
17084.491,0.00086108
17088.227,0.00086231
17091.376,0.0008601
17094.530,0.00086231
17097.701,0.0008601
17100.962,0.00086157
17103.922,0.00086059
17106.921,0.00086255
17109.931,0.00086108
17112.970,0.0008628
17115.917,0.00086084
17118.916,0.00086084
17121.920,0.00086451
17124.890,0.0008628
17127.913,0.00086304
17157.590,0.00086108
17161.283,0.000865
17164.281,0.00086231
17167.289,0.0008628
17170.283,0.00086525
17173.293,0.00086476
17176.682,0.00086353
17179.695,0.0008628
17209.424,0.00086255
17213.342,0.00086402
17216.338,0.00086329
17219.302,0.00086549
17222.349,0.00086378
17225.281,0.00086329
17228.326,0.00086525
17257.763,0.00086623
17261.167,0.00086525
17264.708,0.00086525
17267.697,0.00086476
17271.000,0.00086525
17274.004,0.00086574
17277.005,0.00086574
17280.010,0.00086451
17311.819,0.00086549
17315.429,0.00086819
17318.297,0.00086647
17322.037,0.00086549
17325.009,0.00086647
17327.905,0.00086672
17357.498,0.00086549
17361.142,0.00086525
17364.245,0.00086721
17367.230,0.00086745
17370.575,0.00086672
17373.636,0.00086549
17376.951,0.00086598
17379.885,0.00086623
17384.551,0.00086647
17387.958,0.00086647
17391.010,0.00086549
17393.949,0.00086696
17396.982,0.00086476
17399.937,0.00086525
17402.994,0.00086647
17405.928,0.000865
17408.924,0.00086525
17411.919,0.00086623
17414.922,0.00086451
17417.930,0.00086353
17420.946,0.00086353
17423.920,0.00086598
17426.920,0.00086549
17429.927,0.000865
17459.660,0.000865
17463.271,0.0008628
17466.405,0.00086549
17469.373,0.00086549
17472.413,0.000865
17475.362,0.000865
17478.355,0.00086819
17510.395,0.00086525
17514.112,0.00086451
17517.412,0.00086451
17520.563,0.00086476
17523.640,0.00086623
17526.637,0.00086476
17529.593,0.00086451
17559.112,0.000865
17563.106,0.00086549
17566.008,0.00086451
17568.927,0.00086672
17571.907,0.00086525
17574.978,0.00086402
17578.028,0.00086427
17607.409,0.00086353
17610.973,0.00086304
17614.113,0.000865
17617.101,0.00086476
17619.984,0.00086672
17623.728,0.00086329
17626.679,0.00086329
17629.709,0.00086378
17659.248,0.00086231
17663.332,0.00086304
17666.351,0.00086329
17669.369,0.00086353
17672.397,0.00086133
17675.356,0.00086402
17678.489,0.00086427
17684.521,0.00086231
17688.338,0.00086231
17691.644,0.00086255
17694.704,0.00086206
17697.584,0.00086329
17700.893,0.00086206
17703.948,0.00086133
17706.909,0.00086255
17709.894,0.00086108
17713.217,0.00086304
17716.368,0.00086157
17719.242,0.00086084
17722.233,0.00086206
17725.230,0.00086378
17728.300,0.00086108
17758.100,0.00086304
17762.069,0.00086182
17764.890,0.00086378
17768.062,0.00086427
17771.106,0.00086353
17773.998,0.00086182
17777.048,0.00086157
17780.201,0.00086353
17809.902,0.00086451
17813.660,0.00086255
17816.588,0.00086598
17819.636,0.00086353
17822.667,0.00086402
17825.626,0.00086476
17828.635,0.00086353
17858.085,0.00086427
17861.455,0.00086476
17865.248,0.0008628
17868.304,0.00086549
17871.696,0.00086476
17874.717,0.00086329
17877.666,0.00086378
17880.930,0.00086427
17912.979,0.00086329
17916.192,0.00086304
17919.274,0.00086427
17923.016,0.00086427
17926.016,0.00086378
17929.012,0.00086427
17958.542,0.00086329
17961.887,0.00086108
17964.994,0.00086182
17968.203,0.00086231
17971.217,0.00086157
17974.281,0.0008628
17977.279,0.00086108
17980.562,0.0008628
17984.834,0.00086035
17987.568,0.00086427
17990.822,0.00086182
17993.590,0.00085961
17996.642,0.00086059
17999.544,0.00085888
18002.598,0.00086133
18005.630,0.00086084
18008.631,0.00086035
18011.630,0.00086108
18014.592,0.00086059
18017.575,0.00086108
18020.848,0.00085937
18023.881,0.00086084
18027.043,0.00086108
18029.904,0.00086231
18059.812,0.0008601
18063.688,0.00086133
18066.713,0.00086206
18069.698,0.00086255
18072.796,0.00086084
18075.596,0.00086133
18078.626,0.00086108
18110.905,0.00086084
18114.782,0.00086035
18117.822,0.00086059
18120.967,0.00086035
18123.963,0.00085937
18127.047,0.0008601
18129.930,0.00085937
18159.457,0.00085912
18163.439,0.00086182
18166.408,0.00086035
18169.268,0.00085961
18172.502,0.0008601
18175.680,0.00086108
18178.680,0.00086059
18208.174,0.00086157
18211.746,0.00085814
18214.678,0.00086255
18217.888,0.00086157
18221.030,0.00086035
18224.667,0.00086231
18227.669,0.0008601
18230.883,0.00086206
18260.410,0.00086108
18263.480,0.00086157
18266.355,0.00086108
18269.333,0.00086157
18272.678,0.00086059
18275.674,0.00086157
18278.616,0.00086206
18285.013,0.00086206
18288.390,0.00086084
18291.396,0.00086182
18294.332,0.00086182
18297.501,0.0008628
18300.927,0.00086108
18303.978,0.00086304
18306.993,0.00086206
18309.985,0.00086329
18312.979,0.00086304
18316.095,0.0008628
18319.003,0.00086133
18322.117,0.00086084
18325.020,0.00086157
18327.987,0.00086255
18357.728,0.00086182
18361.659,0.0008601
18364.874,0.00085986
18367.987,0.00085912
18371.089,0.00085961
18374.005,0.00085937
18377.009,0.00085814
18379.978,0.00086059
18410.420,0.0008601
18414.336,0.0008601
18417.350,0.00085986
18420.327,0.00085888
18423.447,0.00086084
18426.345,0.00085888
18429.294,0.00085888
18458.904,0.00085961
18462.884,0.00085937
18465.890,0.00085937
18469.033,0.00085937
18472.023,0.00085937
18474.855,0.00086108
18477.861,0.00085839
18509.657,0.00085888
18513.083,0.00085741
18516.349,0.00085814
18519.284,0.00085937
18522.975,0.00085814
18525.945,0.00085839
18528.906,0.00085765
18558.445,0.00085888
18562.173,0.00085961
18565.394,0.00085839
18568.253,0.00085986
18571.383,0.00085814
18574.332,0.0008601
18577.336,0.00085961
18580.337,0.00085863
18584.619,0.00085888
18587.950,0.00085765
18591.026,0.00085741
18593.922,0.00086059
18597.123,0.00085986
18600.255,0.00085888
18603.337,0.00085814
18606.332,0.00085912
18609.330,0.00085741
18612.350,0.00085667
18615.211,0.00085765
18618.208,0.00085839
18621.207,0.00085888
18624.209,0.00085741
18627.207,0.00085814
18630.462,0.00085765
18660.644,0.00085741
18663.959,0.00085741
18666.993,0.00085839
18669.980,0.00085814
18673.239,0.00085888
18676.274,0.00085741
18679.275,0.0008579
18711.277,0.00085692
18715.227,0.00085814
18718.492,0.00085667
18721.700,0.00085594
18724.730,0.00085618
18727.668,0.00085716
18757.282,0.00085618
18760.696,0.00085373
18764.061,0.00085643
18767.088,0.00085716
18770.078,0.00085716
18773.275,0.00085594
18776.273,0.00085716
18779.278,0.00085814
18808.785,0.00085545
18812.078,0.00085594
18814.983,0.00085569
18817.943,0.00085569
18821.063,0.00085569
18824.671,0.00085496
18827.673,0.00085618
18830.929,0.00085545
18860.368,0.00085471
18863.775,0.00085496
18866.579,0.00085545
18869.682,0.00085373
18872.658,0.0008552
18875.672,0.00085299
18879.102,0.00085349
18885.490,0.00085275
18888.909,0.00085569
18891.953,0.00085324
18894.977,0.00085299
18897.994,0.00085398
18901.065,0.00085324
18903.925,0.00085373
18906.902,0.00085496
18909.928,0.00085373
18913.014,0.00085299
18915.930,0.00085447
18918.927,0.00085349
18921.983,0.00085324
18924.926,0.00085324
18927.938,0.00085471
18957.626,0.00085422
18961.362,0.00085201
18964.282,0.00085201
18967.276,0.00085201
18970.279,0.00085324
18973.225,0.00085152
18976.238,0.0008525
18979.473,0.00085177
19009.311,0.00085079
19013.259,0.00085152
19016.386,0.00085103
19019.504,0.00085152
19022.820,0.00085005
19026.060,0.00085128
19028.906,0.00085226
19058.589,0.00085275
19062.354,0.00085152
19065.484,0.0008525
19068.342,0.00085275
19071.678,0.00085299
19074.674,0.00085177
19077.676,0.00085201
19109.703,0.00085152
19113.003,0.00085152
19115.987,0.00085054
19119.030,0.00085152
19122.760,0.0008525
19125.652,0.00085054
19128.657,0.00085054
19158.078,0.00085054
19161.453,0.0008503
19165.974,0.00085103
19168.986,0.0008503
19172.094,0.00084858
19174.979,0.00084858
19178.016,0.00084711
19181.613,0.00084932
19185.587,0.00084932
19188.615,0.00084932
19191.665,0.00084956
19194.651,0.0008503
19197.614,0.00084858
19200.919,0.00084907
19203.986,0.00084858
19206.984,0.00084858
19209.987,0.00084932
19213.095,0.00084736
19215.978,0.00084687
19218.983,0.00084589
19222.028,0.00084589
19224.978,0.00084711
19228.009,0.00084711
19257.265,0.00084883
19260.983,0.00084883
19264.321,0.00084834
19267.253,0.0008476
19271.367,0.00084932
19274.315,0.00084907
19278.025,0.00084981
19309.623,0.00084883
19313.605,0.00084932
19316.652,0.00084932
19319.837,0.00084956
19322.871,0.00084834
19325.857,0.00084834
19329.462,0.00084858
19358.899,0.00084809
19362.819,0.00084932
19365.944,0.00084956
19369.034,0.00084883
19372.139,0.00084834
19374.982,0.00084932
19378.067,0.00084858
19407.775,0.00084907
19410.914,0.00084883
19414.278,0.00084858
19417.348,0.00084687
19420.338,0.00084785
19423.746,0.0008476
19426.521,0.00084809
19429.517,0.00084785
19458.804,0.00084711
19461.989,0.00084981
19465.003,0.00084809
19467.976,0.00084834
19471.065,0.00084809
19474.090,0.00084736
19476.968,0.00084932
19479.965,0.00084883
19486.337,0.00084932
19489.784,0.00084883
19492.913,0.00085054
19496.224,0.00084736
19499.282,0.00084809
19502.330,0.00084858
19505.277,0.00084834
19508.274,0.0008476
19511.275,0.00084809
19514.305,0.00084834
19517.373,0.00084834
19520.643,0.00084858
19523.960,0.00084711
19527.011,0.00084736
19529.911,0.00084834
19559.130,0.00084809
19562.889,0.00084785
19565.982,0.00084711
19568.987,0.00084883
19572.094,0.00084834
19574.917,0.00084785
19578.048,0.0008476
19607.146,0.00084834
19610.926,0.00084907
19614.350,0.00085005
19617.339,0.00084932
19620.818,0.00085005
19623.909,0.00084858
19626.985,0.00084907
19629.988,0.00085005
19658.999,0.00084809
19662.991,0.00084883
19665.994,0.00084834
19668.875,0.00084736
19671.972,0.0008454
19675.021,0.00084662
19678.030,0.00084736
19709.340,0.00084687
19712.762,0.00084662
19715.560,0.00084638
19718.672,0.00084785
19722.422,0.00084956
19725.339,0.00084687
19728.286,0.00084834
19757.281,0.00084662
19760.906,0.00084785
19763.965,0.0008476
19767.035,0.00084711
19769.991,0.00084858
19773.091,0.0008476
19775.927,0.00084883
19778.908,0.00084907
19782.913,0.00084932
19786.336,0.00084785
19789.422,0.00084932
19792.524,0.00085054
19795.688,0.00084956
19798.683,0.00084834
19801.812,0.00084809
19804.680,0.00084907
19807.658,0.00084907
19810.889,0.00084858
19813.860,0.00084834
19817.003,0.00084956
19820.015,0.00084956
19823.190,0.00085103
19826.230,0.00085054
19829.278,0.00084932
19858.723,0.00085128
19862.881,0.00085054
19866.006,0.00084981
19869.000,0.00085152
19872.109,0.00085079
19875.346,0.00084883
19878.220,0.00084956
19909.716,0.00084981
19913.772,0.00084907
19916.651,0.00085103
19919.732,0.0008503
19923.121,0.00085128
19925.943,0.0008503
19928.996,0.00084907
19957.919,0.00085054
19961.414,0.00085079
19964.642,0.00085103
19967.649,0.00085226
19970.901,0.00085103
19973.910,0.00085103
19976.981,0.00085128
19979.992,0.00085299
